MT,Channel,Label,Area,Mean,Min,Max,IntDen,RawIntDen,TechRep,Day,Biorep
MT22,1,50,0.036,8341.8,5671,10899,302.266,41709,2,3,1
MT22,1,51,0.072,6150.9,3656,8807,445.758,61509,2,3,1
MT22,1,52,0.043,6354.167,4892,8686,276.293,38125,2,3,1
MT22,1,53,0.159,5946.182,3168,11040,948.028,130816,2,3,1
MT22,1,54,0.065,5493,3521,8840,358.271,49437,2,3,1
MT22,1,55,0.065,7418.111,2909,10500,483.834,66763,2,3,1
MT22,1,56,2.377,14038.899,793,27977,33370.831,4604759,2,3,1
MT22,1,57,1.522,9004.562,921,20108,13703.831,1890958,2,3,1
MT22,1,58,1.073,7278.412,1690,14485,7806.538,1077205,2,3,1
MT22,1,59,0.739,7857.471,1704,14508,5808.22,801462,2,3,1
MT22,1,60,1.058,9207.712,1375,18501,9742.372,1344326,2,3,1
MT22,1,61,1.544,9757.07,1020,17381,15061.185,2078256,2,3,1
MT22,1,62,1.123,8024.594,154,18484,9013.944,1243812,2,3,1
MT22,1,63,1.442,9665.603,1225,18493,13939.338,1923455,2,3,1
MT22,1,64,1.522,7988.257,1175,15589,12157.141,1677534,2,3,1
MT22,1,65,2.051,10678.77,1287,20527,21901.194,3022092,2,3,1
MT22,1,66,0.225,8524.323,5194,13004,1915.057,264254,2,3,1
MT22,1,67,1.747,10911.506,610,21234,19057.321,2629673,2,3,1
MT22,1,68,2.029,9754.796,1149,18211,19794.127,2731343,2,3,1
MT22,1,69,0.804,8539.468,4415,15085,6869.323,947881,2,3,1
MT22,1,70,2.218,9356.405,1187,18990,20748.684,2863060,2,3,1
MT22,1,71,1.978,9947.586,1277,20070,19680.696,2715691,2,3,1
MT22,1,72,0.029,5668.75,4236,6649,164.326,22675,2,3,1
MT22,1,73,1.58,8790.239,1407,17957,13887.282,1916272,2,3,1
MT22,1,74,0.072,6419.8,2784,9506,465.245,64198,2,3,1
MT22,1,75,1.776,9650.91,960,19328,17135.409,2364473,2,3,1
MT22,1,81,0.239,6246.515,3282,10393,1493.867,206135,3,3,1
MT22,1,82,0.043,6949.333,5135,9873,302.172,41696,3,3,1
MT22,1,83,0.072,6101.3,4081,8446,442.163,61013,3,3,1
MT22,1,84,0.812,4251.821,942,8839,3451.065,476204,3,3,1
MT22,1,85,0.188,6387.115,3470,9026,1203.478,166065,3,3,1
MT22,1,86,0.949,6055.26,1744,13447,5748.628,793239,3,3,1
MT22,1,87,0.152,7153.238,4355,10784,1088.634,150218,3,3,1
MT22,1,88,0.949,6370.351,1272,10900,6047.763,834516,3,3,1
MT22,1,89,0.761,5482.486,1065,11983,4171.833,575661,3,3,1
MT22,1,90,1.174,7472.543,1575,14077,8772.908,1210552,3,3,1
MT22,1,91,0.739,5597.363,1815,10638,4137.555,570931,3,3,1
MT22,1,92,1.696,8382.889,715,17420,14215.747,1961596,3,3,1
MT22,1,93,2.689,7543.806,1001,15138,20282.642,2798752,3,3,1
MT22,1,94,2.007,12133.773,2421,25948,24357.669,3361055,3,3,1
MT22,1,95,0.283,2728,1009,6556,771.026,106392,3,3,1
MT22,1,96,2.384,7381.976,1448,18263,17600.646,2428670,3,3,1
MT22,1,97,2.587,7555.602,1056,16192,19547.779,2697350,3,3,1
MT22,1,98,1.602,8807.738,709,19355,14106.418,1946510,3,3,1
MT22,1,99,1.022,10101.404,2332,17744,10321.932,1424298,3,3,1
MT22,1,100,0.558,6353.104,2771,10733,3545.168,489189,3,3,1
MT22,1,101,1.073,6212.311,928,12202,6663.08,919422,3,3,1
MT22,1,102,2.218,6103.19,1684,11600,13534.381,1867576,3,3,1
MT22,1,103,0.855,5999.839,2165,11379,5130.76,707981,3,3,1
MT22,1,104,2.435,8242.783,857,19098,20071.196,2769575,3,3,1
MT22,1,105,1.391,7787.984,733,16361,10836.435,1495293,3,3,1
MT22BG,0,29,5.566,139.493,105,501,776.382,107131,1,3,1
MT22BG,0,30,0.783,148.093,112,466,115.909,15994,1,3,1
MT22BG,0,31,4.355,179.454,105,600,781.607,107852,1,3,1
MT22BG,0,32,0.739,231.441,106,776,171.081,23607,1,3,1
MT22BG,0,33,2.942,151.236,107,548,444.982,61402,1,3,1
MT22BG,0,76,1.304,157.117,106,439,204.953,28281,2,3,1
MT22BG,0,77,1.594,159.468,110,759,254.248,35083,2,3,1
MT22BG,0,78,0.841,142.655,111,660,119.924,16548,2,3,1
MT22BG,0,79,0.152,144.571,110,339,22.002,3036,2,3,1
MT22BG,0,80,0.71,137.02,107,343,97.313,13428,2,3,1
MT22BG,0,106,2.58,138.705,109,500,357.851,49379,3,3,1
MT22BG,0,107,0.29,184.925,116,437,53.606,7397,3,3,1
MT22BG,0,108,2.884,138.533,105,412,399.572,55136,3,3,1
MT22BG,0,109,1.797,142.302,109,320,255.755,35291,3,3,1
MT22BG,0,110,3.247,139.536,111,453,453.026,62512,3,3,1
MT22BG,1,29,5.566,140.288,104,819,780.802,107741,1,3,1
MT22BG,1,30,0.783,138.972,106,823,108.771,15009,1,3,1
MT22BG,1,31,4.355,162.774,99,1185,708.955,97827,1,3,1
MT22BG,1,32,0.739,155.627,106,861,115.039,15874,1,3,1
MT22BG,1,33,2.942,172.64,105,1021,507.959,70092,1,3,1
MT22BG,1,76,1.304,166.956,110,1153,217.788,30052,2,3,1
MT22BG,1,77,1.594,151.6,110,667,241.703,33352,2,3,1
MT22BG,1,78,0.841,133.276,109,630,112.039,15460,2,3,1
MT22BG,1,79,0.152,166.857,110,794,25.394,3504,2,3,1
MT22BG,1,80,0.71,133.102,107,452,94.53,13044,2,3,1
MT22BG,1,106,2.58,143.006,108,903,368.946,50910,3,3,1
MT22BG,1,107,0.29,141.825,108,711,41.112,5673,3,3,1
MT22BG,1,108,2.884,156.746,106,1163,452.106,62385,3,3,1
MT22BG,1,109,1.797,158.044,106,763,284.047,39195,3,3,1
MT22BG,1,110,3.247,143.324,110,715,465.325,64209,3,3,1
WT,0,1,1.326,0.169,0,3,0.225,31,1,3,1
WT,0,2,1.377,0.158,0,3,0.217,30,1,3,1
WT,0,3,1.065,0.15,0,3,0.159,22,1,3,1
WT,0,4,2.094,0.232,0,7,0.486,67,1,3,1
WT,0,5,1.065,0.177,0,3,0.188,26,1,3,1
WT,0,6,1.203,0.163,0,3,0.196,27,1,3,1
WT,0,7,1.007,0.165,0,3,0.167,23,1,3,1
WT,0,8,1.16,0.15,0,3,0.174,24,1,3,1
WT,0,9,1.051,0.172,0,3,0.181,25,1,3,1
WT,0,10,1.131,0.224,0,3,0.254,35,1,3,1
WT,0,11,1.174,0.191,0,3,0.225,31,1,3,1
WT,0,12,1.805,0.253,0,5,0.457,63,1,3,1
WT,0,13,1.652,0.193,0,3,0.319,44,1,3,1
WT,0,14,1.355,0.171,0,3,0.232,32,1,3,1
WT,0,15,1.304,0.228,0,3,0.297,41,1,3,1
WT,0,16,1.138,0.287,0,5,0.326,45,1,3,1
WT,0,17,1.16,0.181,0,2,0.21,29,1,3,1
WT,0,18,1.768,0.258,0,7,0.457,63,1,3,1
WT,0,19,1.674,0.169,0,3,0.283,39,1,3,1
WT,0,20,1.428,0.223,0,3,0.319,44,1,3,1
WT,0,21,0.986,0.184,0,3,0.181,25,1,3,1
WT,0,22,1.768,0.197,0,3,0.348,48,1,3,1
WT,0,23,1.203,0.151,0,3,0.181,25,1,3,1
WT,0,24,1.058,0.137,0,3,0.145,20,1,3,1
WT,0,25,0.652,0.289,0,3,0.188,26,1,3,1
WT,0,26,0.145,0.3,0,2,0.043,6,1,3,1
WT,0,27,0.029,0.5,0,2,0.014,2,1,3,1
WT,0,28,4.167,0.226,0,7,0.942,130,1,3,1
WT,0,29,0.949,0.145,0,3,0.138,19,1,3,1
WT,0,30,1.819,0.227,0,3,0.413,57,1,3,1
WT,0,31,1.949,0.193,0,3,0.377,52,1,3,1
WT,0,32,1.819,0.183,0,3,0.333,46,1,3,1
WT,0,33,1.225,0.178,0,3,0.217,30,1,3,1
WT,0,34,1.478,0.206,0,3,0.304,42,1,3,1
WT,0,35,2.783,0.185,0,3,0.515,71,1,3,1
WT,0,36,1.674,0.221,0,3,0.37,51,1,3,1
WT,0,37,0.638,0.216,0,3,0.138,19,1,3,1
WT,0,38,1.66,0.21,0,3,0.348,48,1,3,1
WT,0,39,1.138,0.191,0,3,0.217,30,1,3,1
WT,0,40,1.189,0.177,0,3,0.21,29,1,3,1
WT,0,41,1.036,0.217,0,3,0.225,31,1,3,1
WT,0,42,1.703,0.217,0,3,0.37,51,1,3,1
WT,0,43,1.631,0.182,0,3,0.297,41,1,3,1
WT,0,44,1.355,0.193,0,3,0.261,36,1,3,1
WT,0,45,0.725,0.24,0,3,0.174,24,1,3,1
WT,0,46,0.203,0.214,0,2,0.043,6,1,3,1
WT,0,47,0.203,0.179,0,1,0.036,5,1,3,1
WT,0,48,0.319,0.205,0,2,0.065,9,1,3,1
WT,0,49,0.043,0.333,0,2,0.014,2,1,3,1
WT,0,50,1.268,0.211,0,3,0.268,37,1,3,1
WT,0,51,2.892,0.253,0,5,0.732,101,1,3,1
WT,0,52,1.007,0.223,0,3,0.225,31,1,3,1
WT,0,53,1.123,0.2,0,3,0.225,31,1,3,1
WT,0,54,0.978,0.178,0,3,0.174,24,1,3,1
WT,0,55,0.819,0.195,0,3,0.159,22,1,3,1
WT,0,56,2.247,1.016,0,23,2.283,315,1,3,1
WT,0,57,1.602,0.172,0,3,0.275,38,1,3,1
WT,0,58,0.029,0.25,0,1,0.007,1,1,3,1
WT,0,59,2.348,0.179,0,3,0.42,58,1,3,1
WT,0,60,1.435,0.369,0,7,0.529,73,1,3,1
WT,0,61,1.703,0.221,0,3,0.377,52,1,3,1
WT,0,62,4.225,0.201,0,5,0.848,117,1,3,1
WT,0,63,1.362,0.144,0,2,0.196,27,1,3,1
WT,0,64,0.899,0.185,0,3,0.167,23,1,3,1
WT,0,65,0.957,0.242,0,3,0.232,32,1,3,1
WT,0,66,3.37,0.277,0,10,0.935,129,1,3,1
WT,0,67,0.029,0.5,0,2,0.014,2,1,3,1
WT,0,68,0.71,0.184,0,3,0.13,18,1,3,1
WT,0,69,1.21,0.156,0,2,0.188,26,1,3,1
WT,0,70,1.37,0.159,0,3,0.217,30,1,3,1
WT,0,76,2,107.471,85,384,214.961,29662,2,3,1
WT,0,77,4.109,109.217,81,468,448.78,61926,2,3,1
WT,0,78,3.334,135.774,84,1250,452.621,62456,2,3,1
WT,0,79,2.892,105.524,81,384,305.129,42104,2,3,1
WT,0,80,1.333,105.707,85,384,140.955,19450,2,3,1
WT,0,81,2.254,164.817,84,2262,371.468,51258,2,3,1
WT,0,82,1.239,108.854,85,388,134.896,18614,2,3,1
WT,0,83,2.573,107.265,83,388,275.96,38079,2,3,1
WT,0,84,2.674,264.916,84,4015,708.426,97754,2,3,1
WT,0,85,1.319,103.901,81,384,137.041,18910,2,3,1
WT,0,86,1.196,110.867,85,485,132.57,18293,2,3,1
WT,0,87,2.225,258.912,84,4238,576.037,79486,2,3,1
WT,0,88,2.623,267.091,84,4718,700.694,96687,2,3,1
WT,0,89,1.094,108.497,85,392,118.728,16383,2,3,1
WT,0,90,1.493,115.617,85,468,172.603,23817,2,3,1
WT,0,91,1.986,231.102,84,4015,458.896,63322,2,3,1
WT,0,92,0.935,106.659,85,388,99.712,13759,2,3,1
WT,0,93,2.036,108.381,81,575,220.708,30455,2,3,1
WT,0,94,0.993,110.007,85,388,109.22,15071,2,3,1
WT,0,95,2,107.928,81,384,215.875,29788,2,3,1
WT,0,96,2.058,122.722,85,1075,252.581,34853,2,3,1
WT,0,97,1.319,106.841,85,278,140.919,19445,2,3,1
WT,0,98,1.413,119.164,85,1075,168.399,23237,2,3,1
WT,0,99,1.652,123.899,84,1258,204.721,28249,2,3,1
WT,0,100,2.29,179.43,85,3289,410.907,56700,2,3,1
WT,0,101,1.007,108.273,85,278,109.068,15050,2,3,1
WT,0,102,2.421,107.763,84,575,260.842,35993,2,3,1
WT,0,103,2.174,112.59,84,468,244.783,33777,2,3,1
WT,0,104,1.689,108.815,81,388,183.741,25354,2,3,1
WT,0,105,2.529,130.338,85,961,329.653,45488,2,3,1
WT,0,106,1.891,105.069,81,384,198.735,27423,2,3,1
WT,0,107,2.638,104.72,81,575,276.242,38118,2,3,1
WT,0,108,2.044,111.17,85,432,227.194,31350,2,3,1
WT,0,109,2.457,109.466,85,388,268.93,37109,2,3,1
WT,0,110,1.993,106.193,85,384,211.635,29203,2,3,1
WT,0,111,3.152,402.329,84,6523,1268.325,175013,2,3,1
WT,0,112,1.573,106.378,81,384,167.29,23084,2,3,1
WT,0,113,1.507,132.981,85,1127,200.453,27660,2,3,1
WT,0,114,2.457,105.088,81,575,258.175,35625,2,3,1
WT,0,115,2.036,109.794,84,388,223.585,30852,2,3,1
WT,0,121,1.602,5100.484,577,8973,8168.904,1127207,3,3,1
WT,0,122,1.442,2839.94,305,6048,4095.645,565148,3,3,1
WT,0,123,1.833,4146.091,181,9378,7601.853,1048961,3,3,1
WT,0,124,1.797,5668.169,424,10248,10187.195,1405706,3,3,1
WT,0,125,2.392,3317.733,695,6262,7934.426,1094852,3,3,1
WT,0,126,2.899,4404.307,230,8927,12767.261,1761723,3,3,1
WT,0,127,2.341,3877.932,366,8600,9077.428,1252572,3,3,1
WT,0,128,2.58,4581.699,439,9952,11820.523,1631085,3,3,1
WT,0,129,2.08,4031.303,259,7509,8384.699,1156984,3,3,1
WT,0,130,1.725,3694.538,196,6730,6372.314,879300,3,3,1
WT,0,131,1.457,4176.751,550,7988,6084.078,839527,3,3,1
WT,0,132,2.406,5549.762,1650,9229,13352.807,1842521,3,3,1
WT,0,133,1.341,2150.686,668,4341,2883.427,397877,3,3,1
WT,0,134,5.486,5623.223,507,13601,30849.016,4256780,3,3,1
WT,0,135,2.674,4341.198,219,10286,11609.033,1601902,3,3,1
WT,0,136,1.942,5746.948,417,11605,11161.746,1540182,3,3,1
WT,0,137,1.254,3628.751,902,7118,4549.498,627774,3,3,1
WT,0,138,1.138,3600.223,248,6821,4096.275,565235,3,3,1
WT,0,139,1.819,5899.625,460,12119,10731.447,1480806,3,3,1
WT,0,140,3.102,5718.895,595,11753,17738.463,2447687,3,3,1
WT,0,141,2.529,3672.026,388,7712,9287.338,1281537,3,3,1
WT,0,142,2.123,5277.485,661,9905,11206.106,1546303,3,3,1
WT,0,143,1.949,5786.216,391,13120,11279.946,1556492,3,3,1
WT,0,144,1.565,4894.296,124,10735,7661.329,1057168,3,3,1
WT,0,145,2.174,3938.38,194,7345,8562.468,1181514,3,3,1
WT,1,1,1.326,121.497,78,710,161.13,22234,1,3,1
WT,1,2,1.377,121.968,79,710,167.943,23174,1,3,1
WT,1,3,1.065,116.456,79,641,124.062,17119,1,3,1
WT,1,4,2.094,139.121,77,1899,291.374,40206,1,3,1
WT,1,5,1.065,123.381,77,710,131.439,18137,1,3,1
WT,1,6,1.203,121.446,80,710,146.1,20160,1,3,1
WT,1,7,1.007,120.799,79,641,121.685,16791,1,3,1
WT,1,8,1.16,117.6,78,641,136.36,18816,1,3,1
WT,1,9,1.051,123.979,79,710,130.28,17977,1,3,1
WT,1,10,1.131,135.135,80,765,152.775,21081,1,3,1
WT,1,11,1.174,125.012,78,641,146.767,20252,1,3,1
WT,1,12,1.805,142.526,82,1274,257.19,35489,1,3,1
WT,1,13,1.652,126.39,79,765,208.838,28817,1,3,1
WT,1,14,1.355,120.679,79,710,163.544,22567,1,3,1
WT,1,15,1.304,135.9,79,765,177.277,24462,1,3,1
WT,1,16,1.138,149.408,82,1274,169.994,23457,1,3,1
WT,1,17,1.16,124.106,79,572,143.904,19857,1,3,1
WT,1,18,1.768,143.963,77,1870,254.566,35127,1,3,1
WT,1,19,1.674,121.961,78,873,204.171,28173,1,3,1
WT,1,20,1.428,134.538,77,710,192.075,26504,1,3,1
WT,1,21,0.986,125.162,79,641,123.359,17022,1,3,1
WT,1,22,1.768,128.635,79,792,227.463,31387,1,3,1
WT,1,23,1.203,119.193,78,873,143.39,19786,1,3,1
WT,1,24,1.058,113.438,79,710,120.025,16562,1,3,1
WT,1,25,0.652,143.267,84,710,93.443,12894,1,3,1
WT,1,26,0.145,141.45,86,572,20.502,2829,1,3,1
WT,1,27,0.029,210.75,86,572,6.109,843,1,3,1
WT,1,28,4.167,136.937,78,1870,570.624,78739,1,3,1
WT,1,29,0.949,115.649,79,641,109.793,15150,1,3,1
WT,1,30,1.819,134.876,77,765,245.341,33854,1,3,1
WT,1,31,1.949,127.182,78,765,247.935,34212,1,3,1
WT,1,32,1.819,123.167,78,710,224.042,30915,1,3,1
WT,1,33,1.225,122.047,82,710,149.477,20626,1,3,1
WT,1,34,1.478,130.446,78,873,192.851,26611,1,3,1
WT,1,35,2.783,127.57,78,873,355.01,48987,1,3,1
WT,1,36,1.674,132.385,79,873,221.621,30581,1,3,1
WT,1,37,0.638,130.25,79,710,83.065,11462,1,3,1
WT,1,38,1.66,130.598,78,873,216.737,29907,1,3,1
WT,1,39,1.138,123.465,78,641,140.476,19384,1,3,1
WT,1,40,1.189,122.402,78,710,145.477,20074,1,3,1
WT,1,41,1.036,130.587,80,710,135.331,18674,1,3,1
WT,1,42,1.703,133.979,78,873,228.173,31485,1,3,1
WT,1,43,1.631,124.556,78,873,203.098,28025,1,3,1
WT,1,44,1.355,127.866,78,873,173.284,23911,1,3,1
WT,1,45,0.725,131.86,80,641,95.559,13186,1,3,1
WT,1,46,0.203,130.107,82,572,26.401,3643,1,3,1
WT,1,47,0.203,112.679,82,279,22.864,3155,1,3,1
WT,1,48,0.319,127.977,82,572,40.808,5631,1,3,1
WT,1,49,0.043,175.833,86,572,7.646,1055,1,3,1
WT,1,50,1.268,130.383,77,765,165.356,22817,1,3,1
WT,1,51,2.892,141.358,79,1318,408.747,56402,1,3,1
WT,1,52,1.007,130.353,80,641,131.309,18119,1,3,1
WT,1,53,1.123,126.613,79,641,142.223,19625,1,3,1
WT,1,54,0.978,124.741,79,710,122.04,16840,1,3,1
WT,1,55,0.819,126.637,80,710,103.705,14310,1,3,1
WT,1,56,2.247,324.684,77,5928,729.428,100652,1,3,1
WT,1,57,1.602,121.643,79,710,194.822,26883,1,3,1
WT,1,58,0.029,112,90,167,3.247,448,1,3,1
WT,1,59,2.348,125.639,79,765,295.005,40707,1,3,1
WT,1,60,1.435,168.48,77,1870,241.754,33359,1,3,1
WT,1,61,1.703,134.451,77,765,228.977,31596,1,3,1
WT,1,62,4.225,129.702,78,1347,547.991,75616,1,3,1
WT,1,63,1.362,116.75,79,572,159.065,21949,1,3,1
WT,1,64,0.899,123.952,79,641,111.387,15370,1,3,1
WT,1,65,0.957,136.439,80,765,130.519,18010,1,3,1
WT,1,66,3.37,148.559,77,2433,500.625,69080,1,3,1
WT,1,67,0.029,212.75,86,572,6.167,851,1,3,1
WT,1,68,0.71,122.112,80,641,86.725,11967,1,3,1
WT,1,69,1.21,119.186,79,576,144.245,19904,1,3,1
WT,1,70,1.37,117.148,79,710,160.457,22141,1,3,1
WT,1,76,2,133.736,87,744,267.495,36911,2,3,1
WT,1,77,4.109,149.945,85,2852,616.135,85019,2,3,1
WT,1,78,3.334,206.58,85,2632,688.664,95027,2,3,1
WT,1,79,2.892,125.674,85,1487,363.395,50144,2,3,1
WT,1,80,1.333,125.353,85,709,167.153,23065,2,3,1
WT,1,81,2.254,269.566,85,4694,607.555,83835,2,3,1
WT,1,82,1.239,150.117,85,1135,186.031,25670,2,3,1
WT,1,83,2.573,135.727,85,1487,349.184,48183,2,3,1
WT,1,84,2.674,406.537,85,6664,1087.142,150012,2,3,1
WT,1,85,1.319,132.291,87,709,174.487,24077,2,3,1
WT,1,86,1.196,153.139,85,1134,183.118,25268,2,3,1
WT,1,87,2.225,631.062,83,10953,1404.011,193736,2,3,1
WT,1,88,2.623,584.188,83,10953,1532.573,211476,2,3,1
WT,1,89,1.094,135.702,85,709,148.499,20491,2,3,1
WT,1,90,1.493,186.422,85,3902,278.308,38403,2,3,1
WT,1,91,1.986,516.252,83,10953,1025.114,141453,2,3,1
WT,1,92,0.935,124.039,85,668,115.96,16001,2,3,1
WT,1,93,2.036,127.705,86,1487,260.06,35885,2,3,1
WT,1,94,0.993,142.788,85,722,141.766,19562,2,3,1
WT,1,95,2,124.949,86,744,249.921,34486,2,3,1
WT,1,96,2.058,188.754,83,2825,388.484,53606,2,3,1
WT,1,97,1.319,126.852,86,709,167.312,23087,2,3,1
WT,1,98,1.413,170.108,85,2825,240.391,33171,2,3,1
WT,1,99,1.652,192.974,85,3099,318.855,43998,2,3,1
WT,1,100,2.29,420.392,85,7218,962.725,132844,2,3,1
WT,1,101,1.007,126.302,87,709,127.229,17556,2,3,1
WT,1,102,2.421,137.317,85,1707,332.378,45864,2,3,1
WT,1,103,2.174,150.577,85,1707,327.37,45173,2,3,1
WT,1,104,1.689,122.412,87,668,206.7,28522,2,3,1
WT,1,105,2.529,279.874,85,3966,707.861,97676,2,3,1
WT,1,106,1.891,120.579,85,709,228.071,31471,2,3,1
WT,1,107,2.638,131.816,85,1487,347.72,47981,2,3,1
WT,1,108,2.044,162.333,87,2259,331.755,45778,2,3,1
WT,1,109,2.457,141.183,87,2259,346.85,47861,2,3,1
WT,1,110,1.993,136.96,85,744,272.952,37664,2,3,1
WT,1,111,3.152,707.432,83,10245,2230.151,307733,2,3,1
WT,1,112,1.573,125.673,87,709,197.634,27271,2,3,1
WT,1,113,1.507,252.236,83,4405,380.215,52465,2,3,1
WT,1,114,2.457,129.678,85,1487,318.587,43961,2,3,1
WT,1,115,2.036,140.53,85,1707,286.178,39489,2,3,1
WT,1,121,1.602,4516.62,1823,10477,7233.791,998173,3,3,1
WT,1,122,1.442,5722.472,2343,14398,8252.716,1138772,3,3,1
WT,1,123,1.833,6484.708,2043,14904,11889.703,1640631,3,3,1
WT,1,124,1.797,5788.669,1542,12282,10403.765,1435590,3,3,1
WT,1,125,2.392,4952.167,1494,10535,11843.207,1634215,3,3,1
WT,1,126,2.899,6129.27,2303,11959,17767.604,2451708,3,3,1
WT,1,127,2.341,6601.248,1938,14592,15452.141,2132203,3,3,1
WT,1,128,2.58,5574.556,1481,13322,14382.037,1984542,3,3,1
WT,1,129,2.08,5466.366,2879,12110,11369.483,1568847,3,3,1
WT,1,130,1.725,4591.038,1648,9814,7918.591,1092667,3,3,1
WT,1,131,1.457,5381.259,1421,10634,7838.628,1081633,3,3,1
WT,1,132,2.406,4908.946,2281,9904,11810.993,1629770,3,3,1
WT,1,133,1.341,4133.416,1279,8656,5541.674,764682,3,3,1
WT,1,134,5.486,5683.787,923,15279,31181.271,4302627,3,3,1
WT,1,135,2.674,7042.003,1784,15777,18831.402,2598499,3,3,1
WT,1,136,1.942,6663.063,1924,15193,12941.03,1785701,3,3,1
WT,1,137,1.254,5050.434,1523,11300,6331.912,873725,3,3,1
WT,1,138,1.138,4643.331,2201,9537,5283.107,729003,3,3,1
WT,1,139,1.819,7599.566,2523,15880,13823.646,1907491,3,3,1
WT,1,140,3.102,6389.21,2530,14587,19817.6,2734582,3,3,1
WT,1,141,2.529,5315.438,1890,11137,13443.88,1855088,3,3,1
WT,1,142,2.123,5575.399,1125,11330,11838.692,1633592,3,3,1
WT,1,143,1.949,6418.164,2414,16754,12511.897,1726486,3,3,1
WT,1,144,1.565,6451.963,2496,12604,10099.636,1393624,3,3,1
WT,1,145,2.174,5902.337,2144,12495,12832.325,1770701,3,3,1
WTBG,0,71,0.652,0.144,0,3,0.094,13,1,3,1
WTBG,0,72,1.942,0.179,0,3,0.348,48,1,3,1
WTBG,0,73,1.522,0.162,0,3,0.246,34,1,3,1
WTBG,0,74,0.659,0.143,0,3,0.094,13,1,3,1
WTBG,0,75,1.848,0.192,0,3,0.355,49,1,3,1
WTBG,0,116,2.319,109.672,84,392,254.335,35095,2,3,1
WTBG,0,117,1.16,104.644,84,278,121.337,16743,2,3,1
WTBG,0,118,3.819,106.713,83,388,407.559,56238,2,3,1
WTBG,0,119,2.754,108.779,84,388,299.563,41336,2,3,1
WTBG,0,120,0.507,101.029,85,238,51.251,7072,2,3,1
WTBG,0,146,2.377,107.921,79,725,256.53,35398,3,3,1
WTBG,0,147,8.022,103.72,81,613,832.09,114818,3,3,1
WTBG,0,148,2.276,104.608,76,403,238.043,32847,3,3,1
WTBG,0,149,1.275,104.557,78,303,133.36,18402,3,3,1
WTBG,0,150,5.892,105.355,80,409,620.737,85654,3,3,1
WTBG,1,71,0.652,115.978,79,641,75.645,10438,1,3,1
WTBG,1,72,1.942,124.896,78,873,242.573,33472,1,3,1
WTBG,1,73,1.522,120.167,78,710,182.879,25235,1,3,1
WTBG,1,74,0.659,115.527,79,641,76.188,10513,1,3,1
WTBG,1,75,1.848,126.875,78,873,234.463,32353,1,3,1
WTBG,1,116,2.319,128.997,85,722,299.15,41279,2,3,1
WTBG,1,117,1.16,119.088,85,709,138.085,19054,2,3,1
WTBG,1,118,3.819,144.531,85,1707,551.992,76168,2,3,1
WTBG,1,119,2.754,136.916,85,1707,377.049,52028,2,3,1
WTBG,1,120,0.507,140.329,89,709,71.188,9823,2,3,1
WTBG,1,146,2.377,119.948,81,855,285.12,39343,3,3,1
WTBG,1,147,8.022,127.859,74,1514,1025.745,141540,3,3,1
WTBG,1,148,2.276,133.462,80,881,303.701,41907,3,3,1
WTBG,1,149,1.275,128.006,79,891,163.268,22529,3,3,1
WTBG,1,150,5.892,126.05,82,1071,742.668,102479,3,3,1
